Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Croatia,HRV,..,..,..,..,..,8475.13577047157,9322.35321077228,9772.25586206962,10111.2239477279,9900.05866308553,10570.139583272,10898.6869877335,11470.4838245849,12108.00265207,12605.1884848499,13121.1808182387,13755.2384446105,14476.6759598785,14778.9057526104,13704.4443440657,13505.7458630323,13899.2910130516,13636.8721403156,13529.4148038079,13517.8348696867
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Cyprus,CYP,21156.9513448625,20768.7757121123,22124.5271032557,21747.8287585854,22559.5014596853,24030.2363034354,23965.5255684289,24234.4182212145,25192.4332565688,26114.9986868862,27317.8036921889,27998.0169209687,28619.8264612925,28974.1348188193,29895.7529354219,30565.7818003826,31415.8231620355,32236.5905484994,32651.9055915973,31223.6217799343,30818.4639574235,30138.5935112701,28775.0746749698,27130.5683588063,27045.7679280168
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Czech Republic,CZE,13988.6576013303,12393.6000763997,12318.2205105389,12313.0403168074,12666.6885060568,13462.9867988646,14047.8433198682,13979.3629745467,13946.6180704246,14160.9123751952,14806.5834697881,15294.6292874275,15577.3922047072,16143.263640186,16930.1897024746,18011.386698787,19193.7548219261,20151.1781213239,20520.7799619681,19424.2730588798,19808.0710912518,20118.5878140405,19929.7640673633,19826.7919430607,20343.6837534468
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Denmark,DNK,44569.0111242296,45073.025211397,45803.4000912097,45655.9186216693,47928.3657984931,49122.8819343921,50262.2255029854,51685.9805167323,52640.9395201556,54013.7779786091,55850.6364296358,56108.9627194633,56190.8145223533,56256.7676111391,57608.7348945083,58792.6713818243,60892.7666094246,61174.5451464235,60504.7752990886,57229.0516378881,58041.4112245601,58575.6189162915,58487.7863650965,58788.0817870167,59437.9338973302
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Estonia,EST,..,..,..,..,..,7313.74090418016,7817.60463830299,8840.26105693513,9293.07550974244,9186.39295449766,10108.2052912574,10816.6031531195,11546.7726523663,12481.1896137323,13346.3983138309,14681.2253747477,16285.0067216,17627.0297205183,16716.5031632479,14282.6034990097,14638.6048173457,15798.6327787681,16538.2125958308,16918.5871147773,17453.3671329897
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47397.9029229641,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Finland,FIN,33514.9230312744,31360.954387065,30148.4350073736,29782.5435266688,30822.6083597141,31997.004165002,33059.0966943048,35021.5866269695,36824.847965247,38372.2220413352,40450.3733748937,41399.9435810574,41993.6890221885,42729.0244671581,44277.8427026504,45353.2599997077,47011.657598012,49239.1939572439,49363.6971964824,45065.7534943592,46202.4151628454,47171.0220648002,46277.5562828706,45715.6468163534,45239.3688031623
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,France,FRA,32596.0051876225,32908.5579690992,33269.1469119185,32922.3630027908,33569.3308859262,34145.7054163291,34497.2839078242,35178.9345385494,36295.9353465198,37339.9809749041,38522.2102787019,38990.3061332386,39140.7147636595,39182.7793888923,39979.1197150554,40316.8127598175,40987.5490759697,41696.692239255,41545.2940923558,40116.3795272806,40703.3459209005,41349.1915705484,41224.7296617838,41249.4494084938,41431.0386682695
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Georgia,GEO,3524.77875194114,2761.55505584064,1509.87726855989,1059.31042082516,958.806215864622,1010.25067936499,1152.09155715752,1297.0231891992,1350.49668758066,1400.10401611843,1436.87949686198,1516.87988282866,1610.70725347025,1812.11176218722,1943.55870108073,2158.09453289606,2391.41464669155,2722.15153092876,2821.08074275611,2753.63926595848,2964.47703373088,3220.39134823083,3469.67170117485,3633.74088304533,3851.7234153923
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Germany,DEU,32337.1010226197,33742.2192171049,34130.852397553,33583.0060357251,34289.1247492873,34782.5686253047,34965.6908864708,35560.2092859448,36258.6744317081,36955.2896071002,37998.4253119991,38577.7256293297,38512.9200411024,38218.3496455934,38673.8881132052,38969.3216980632,40456.8573802769,41831.8670883098,42365.0974955812,40086.1047594417,41785.556912554,44125.3314116503,44259.2599053983,44354.7368865267,45022.5653486423
